0.491393513164,0.961900019992,0.84571496009,0.228873162901,0.442914408447,0.929483698812,0.368333772533,0.414736978226,0.71551373259,0.827769653209,0.366017608141,0.165875675904,0.482767165833
0.0323009184692,0.633090420774,0.255921840929,0.608109469991,0.966922338926,0.478607241273,0.590999790083,0.556591290774,0.396549932086,0.417624867194,0.626811889289,0.644915437968,0.530175913399
0.387277142015,0.580543159201,0.486187228112,0.359802493642,0.304862038957,0.56952184833,0.193435598022,0.872104465555,0.962025654596,0.0830829382028,0.150670448752,0.6194816615,0.0772815887516
0.606916335373,0.951072697081,0.266481645926,0.252434547951,0.209249002141,0.534244714481,0.300527722004,0.59478557637,0.842828520604,0.148237717666,0.602992295863,0.763981606083,0.488384392933
0.90113660421,0.689616650591,0.952046464498,0.503117882181,0.454610150259,0.760765944379,0.251696010982,0.647209259691,0.696424137515,0.128423412389,0.923866536275,0.291702140931,0.362199075694
0.778771826066,0.776788500569,0.674754636546,0.224786902763,0.510087915405,0.801245917655,0.675042480614,0.611529897243,0.460921630359,0.987825391393,0.938047547685,0.00548795665061,0.850038684686
0.418927217624,0.344650330382,0.858316942046,0.321930264105,0.839117785434,0.358477620674,0.174798088652,0.0501266867878,0.17241303732,0.507276313574,0.427535843275,0.905838973638,0.137227880772
0.720897803827,0.294474431054,0.681350161936,0.452739615733,0.0538595209113,0.0613997092497,0.0764299986548,0.985750573898,0.00863625607079,0.915918156218,0.137939603713,0.332784111697,0.662315841224
0.538387596068,0.719251881276,0.554414515563,0.0838553126716,0.66035663231,0.881360354011,0.256807109946,0.687940848514,0.273815944239,0.658133625272,0.489051613457,0.599609429851,0.209246727106
0.00397884422922,0.340757290611,0.828869398848,0.153446721434,0.67340770083,0.237381238564,0.278037830402,0.0469623128133,0.00190801095447,0.872423754896,0.822502969681,0.178396683388,0.153937039431
0.784168416917,0.536147554873,0.789407549014,0.8768880577,0.219144074149,0.894899761577,0.446731028548,0.41470493921,0.0933471047866,0.518495532143,0.814636344024,0.412738181351,0.658777124451
0.406320983126,0.0136192571984,0.895787626933,0.309896037065,0.566330498995,0.57535320221,0.21696281255,0.61892990207,0.817470983357,0.508128339541,0.344352453761,0.693083273859,0.905471710703
0.361444567145,0.307787511209,0.877825945507,0.792299573503,0.122704363074,0.51399110964,0.804505461344,0.0994255423679,0.810687453923,0.363658270325,0.624673845035,0.126124994179,0.900401987602
0.647699229213,0.767045617947,0.847280886444,0.59089775799,0.238565034182,0.736317098682,0.944786752885,0.521455138478,0.406354882163,0.787370492421,0.49963574225,0.211935962068,0.0154306421583
0.839359970948,0.950767678465,0.087339041217,0.176643635928,0.213904390252,0.12746835736,0.90401725083,0.410133035958,0.392918072902,0.266957900641,0.196750282202,0.721974615846,0.6812369689
0.306888343222,0.426005322317,0.562306951462,0.978616186976,0.958506282044,0.0517009768178,0.249844508441,0.847287839011,0.681460727656,0.923964147094,0.891170232299,0.221933163284,0.831087185628
0.647322994188,0.536973257528,0.726284304759,0.632341284599,0.804484417329,0.357043943606,0.857265270174,0.600356925056,0.880721154277,0.741774000774,0.423989967733,0.799935932518,0.15605499927
