0.677194,0.427622,0.697916
0.310788,0.429958,0.49559
0.3951,0.315342,0.371465
0.284868,0.604966,0.281078
0.553979,0.424365,0.509703
0.597091,0.62907,0.586819
0.694733,0.667563,0.565674
0.476828,0.55121,0.587217
0.61655,0.686656,0.495192
0.471151,0.564489,0.568799
0.411889,0.230213,0.478636
0.494451,0.53344,0.502859
0.498436,0.493802,0.452017
0.492643,0.266551,0.459261
0.222075,0.471094,0.483353
0.613886,0.415133,0.394059
0.717535,0.617146,0.672844
0.427258,0.335786,0.381991
0.398671,0.394967,0.281343
0.676232,0.616814,0.609849
0.490331,0.311551,0.45707
0.577701,0.493176,0.659592
0.357737,0.185305,0.146099
0.478731,0.464076,0.579507
0.595864,0.677796,0.603002
0.552966,0.652853,0.452388
0.388802,0.449426,0.414893
0.623126,0.546728,0.44814
0.312447,0.489278,0.481071
0.514981,0.564611,0.522554
0.478131,0.772681,0.627239
0.738817,0.618551,0.742711
0.536744,0.458175,0.463128
0.465913,0.507404,0.570138
0.620977,0.684475,0.596894
0.460134,0.457933,0.525296
0.290178,0.487311,0.298312
0.662945,0.630507,0.708288
0.330781,0.390308,0.55198
0.552367,0.512119,0.522268
0.416026,0.48346,0.413795
0.471944,0.416378,0.519876
0.491437,0.476214,0.294236
0.589639,0.637298,0.572779
0.452017,0.567454,0.504917
0.585535,0.575013,0.570427
0.646967,0.541062,0.446968
0.610998,0.598641,0.647693
0.396795,0.302222,0.313458
0.697121,0.592109,0.549216
0.367974,0.400602,0.453979
0.566458,0.431067,0.669006
0.274767,0.263257,0.367974
0.533661,0.562746,0.590662
0.544136,0.347375,0.304926
0.350795,0.384028,0.45474
0.528545,0.437171,0.503505
0.43065,0.426701,0.444163
0.514209,0.411346,0.526881
0.643205,0.458609,0.536208
0.569386,0.401325,0.605586
0.53618,0.686395,0.537058
0.534913,0.533823,0.593983
0.583942,0.374309,0.590214
0.541861,0.413829,0.492344
0.477043,0.533956,0.53204
0.399719,0.578446,0.626817
0.628022,0.478313,0.484844
0.622282,0.521631,0.501436
0.62134,0.429148,0.583872
0.603399,0.736558,0.653415
0.50599,0.45382,0.469985
0.699215,0.548903,0.568203
0.585499,0.639796,0.551087
0.651604,0.558213,0.685988
0.401046,0.37111,0.455534
0.581041,0.412305,0.559085
0.500982,0.665669,0.615922
0.500865,0.596084,0.412087
0.310326,0.445901,0.332691
0.420448,0.447612,0.511648
0.625228,0.644366,0.471731
0.525942,0.411649,0.509935
0.713993,0.4231,0.588186
0.464288,0.525456,0.600024
0.758036,0.729432,0.667141
0.387304,0.39418,0.429525
0.541676,0.390969,0.42261
0.353288,0.340215,0.38515
0.469521,0.496169,0.502968
0.456748,0.297421,0.425715
0.420417,0.22537,0.506616
0.414115,0.340108,0.29808
0.639215,0.596165,0.624532
0.517475,0.719397,0.677548
0.709063,0.406718,0.534322
0.701032,0.702261,0.586322
0.425431,0.551078,0.517176
0.447597,0.64622,0.534771
0.43474,0.351137,0.221726
0.420303,0.277098,0.359386
0.43552,0.414094,0.395225
0.527901,0.325923,0.281877
0.684136,0.525621,0.634745
0.4289,0.49139,0.412335
0.630488,0.572526,0.580195
0.646312,0.688573,0.612074
0.477381,0.440796,0.297364
0.403446,0.37471,0.483832
0.598812,0.57435,0.740494
0.64184,0.669021,0.579504
0.380125,0.296262,0.480908
0.544334,0.549345,0.486007
0.569675,0.595591,0.590258
0.515067,0.471846,0.472204
0.427134,0.352181,0.522182
0.515132,0.600141,0.380631
0.520387,0.498131,0.468863
0.427893,0.432593,0.366337
0.3979,0.405816,0.331277
0.379289,0.303788,0.316243
0.418589,0.678516,0.584337
0.251951,0.343485,0.388595
0.578763,0.46661,0.590621
0.362733,0.384116,0.342806
0.636992,0.477312,0.594827
0.603477,0.456703,0.58707
0.778518,0.457013,0.674518
0.444045,0.551575,0.489129
0.582535,0.543351,0.482054
0.471313,0.333415,0.467111
0.682596,0.462031,0.391189
0.368622,0.427186,0.366299
0.294005,0.523257,0.342038
0.568206,0.718933,0.514226
0.722011,0.661027,0.636546
0.478791,0.568659,0.423931
0.651395,0.509221,0.57443
0.341094,0.552972,0.519917
0.315342,0.548649,0.359668
0.27374,0.339835,0.497541
0.692843,0.583964,0.674627
0.54991,0.418406,0.428831
0.2277,0.375933,0.431647
0.358421,0.414128,0.559043
0.407115,0.538213,0.601083
0.646942,0.584497,0.561679
0.616176,0.514548,0.526899
0.510468,0.410569,0.413597
0.527816,0.376331,0.474854
0.557266,0.380946,0.57118
0.490065,0.574158,0.545756
0.624859,0.384521,0.545902
0.452871,0.511454,0.542333
0.500477,0.459058,0.32278
0.499987,0.397228,0.55783
0.501918,0.637547,0.395297
0.642137,0.709321,0.532096
0.520617,0.612229,0.46063
0.296309,0.498803,0.380667
0.255464,0.438825,0.356127
0.621753,0.445341,0.509671
0.621727,0.729456,0.535544
0.586475,0.421585,0.463552
0.387686,0.468923,0.410454
0.373823,0.533828,0.657937
0.552879,0.456533,0.351136
0.354971,0.593878,0.568683
0.606363,0.595757,0.608857
0.496106,0.446773,0.541885
0.63616,0.750203,0.572867
0.537872,0.609255,0.612739
0.346617,0.274283,0.367997
0.430759,0.65545,0.630663
0.527772,0.587779,0.566364
0.492664,0.491606,0.469276
0.373832,0.603717,0.439867
0.337603,0.412338,0.234975
0.390782,0.587177,0.605239
0.530432,0.560604,0.458048
0.462743,0.485024,0.420563
0.500246,0.504094,0.534083
0.678215,0.760311,0.65326
0.45011,0.598004,0.616925
0.470641,0.350624,0.464198
0.297224,0.341687,0.143322
0.528058,0.426672,0.404884
0.575714,0.560936,0.564244
0.458349,0.348817,0.450241
0.445408,0.622439,0.587776
0.534415,0.613472,0.578502
0.430291,0.559385,0.556629
0.352086,0.492778,0.481
0.468837,0.727374,0.631212
0.513507,0.520035,0.444989
0.385036,0.495671,0.477917
0.587126,0.568982,0.576964
0.421874,0.39177,0.554757
0.67929,0.427727,0.472428
0.531427,0.396235,0.486671
0.204873,0.465003,0.412975
0.356256,0.214255,0.357344
0.514131,0.368861,0.478165
0.547845,0.464277,0.537046
0.504744,0.481592,0.556148
0.505518,0.386921,0.47843
0.555288,0.639123,0.598098
0.547043,0.514015,0.483519
0.533734,0.326434,0.431726
0.530638,0.301757,0.410874
0.400984,0.51134,0.571761
