-2.50514,-2.08397,-1.73851,-1.63171,-2.48495,-2.39006,-2.37731,-1.91256,-1.57957,-2.69906,-1.90857,-2.87936,-2.43454,-2.11404,-2.26917,-1.81262,-2.36695,-2.89855,-2.56708,-1.97414,-1.50918,-2.79184,-2.77577,-2.4692,-1.66469,-1.62161,-2.85621,-2.04615,-2.68815,-1.95945,-2.50815,-2.61811,-1.61755,-2.91166,-2.8186,-2.69976,-2.71208,-2.8964,-2.39227,-2.81331,-2.94576,-1.69561,-2.51179,-2.49047,-1.74261,-1.77469,-1.95775,-2.96143,-1.57062,-2.10547,-2.24147,-1.84151,-2.13555,-2.51118,-2.47896,-2.69888,-2.05079,-2.04472,-1.74542,-1.82902,-2.30372,-2.80877,-2.08572,-2.40785,-2.80842,-2.03852,-2.23506,-2.35831,-2.4497,-2.15419,-2.26133,-1.88361,-2.46717,-1.79053,-2.53177,-2.47396,-2.39525,-2.47499,-2.84695,-2.24634,-1.84032,-1.51365,-1.72292,-1.85617,-2.19412,-2.17717,-1.63345,-1.84101,-2.63114,-2.17743,-1.58852,-1.81549,-1.82686,-1.8052,-1.90768,-2.86954,-2.23082,-2.05678,-2.90573,-1.89163,-2.61897,-1.84511,-2.54114,-1.84902,-2.99727,-1.76867,-2.42177,-2.01895,-2.79209,-2.85327,-2.58596,-2.04486,-1.62119,-2.04095,-1.84343,-2.86957,-1.90004,-2.63125,-1.98774,-2.98178,-2.02996,-2.84834,-2.26553,-2.70614,-1.87767,-2.14634,-1.88702,-2.18466,-1.52219,-1.61253
-1.60348,-1.82638,-2.52554,-2.59314,-2.65065,-2.60808,-1.92773,-2.69996,-1.89163,-2.5348,-2.50112,-2.87775,-1.69276,-2.73671,-2.26523,-2.75502,-2.9446,-2.27259,-2.69952,-1.79498,-2.83594,-2.62675,-2.88555,-1.89223,-2.53988,-2.52588,-1.99422,-2.50175,-1.65894,-1.91181,-2.42525,-1.92415,-1.99034,-2.35889,-2.9756,-2.1028,-2.5965,-1.81279,-1.58912,-2.43376,-2.56647,-1.53287,-2.09759,-1.96148,-2.07496,-2.14043,-2.15947,-2.73604,-2.84118,-2.29095,-2.92663,-2.85297,-2.26137,-1.80628,-2.99151,-2.57025,-2.39607,-2.75817,-1.9029,-2.30289,-2.72527,-1.67985,-2.29933,-1.97898,-1.88961,-2.87307,-2.68606,-1.80436,-1.5905,-1.81879,-2.95054,-2.87357,-2.72934,-1.7229,-1.78532,-1.68917,-2.1134,-1.70017,-2.85374,-1.59794,-2.56482,-2.52443,-2.80782,-1.50387,-2.00732,-2.70464,-2.18143,-1.67697,-2.20023,-1.54802,-2.43571,-2.05792,-2.90555,-2.95109,-2.41603,-1.99262,-2.49236,-2.72673,-2.30816,-1.75029,-2.79859,-2.51298,-2.52351,-2.97988,-2.25475,-2.12477,-2.0139,-2.14637,-2.13003,-1.85196,-2.10477,-2.79469,-2.21306,-1.70624,-1.84404,-1.85492,-2.2988,-2.13672,-2.16822,-2.14552,-1.51829,-2.98284,-2.43803,-1.57965,-1.51212,-1.60734,-1.97269,-1.83651,-1.96358,-2.60844
-2.10691,-1.52397,-2.82791,-2.5869,-1.93373,-2.72936,-2.41006,-2.26066,-2.79194,-2.43152,-1.57089,-2.49488,-2.88943,-2.27196,-1.98544,-2.26017,-1.6192,-1.92742,-1.50656,-2.14351,-2.87203,-1.62475,-2.45585,-2.34872,-2.20946,-2.68432,-1.89568,-1.60712,-1.86427,-1.75118,-2.26137,-2.48081,-1.95436,-2.34505,-1.77936,-2.98481,-2.43333,-1.99917,-2.13069,-2.92572,-1.97771,-2.93418,-2.56884,-2.62458,-1.51698,-2.78004,-1.56269,-1.52543,-2.63267,-2.52505,-2.98566,-1.5888,-2.22421,-2.26287,-2.4867,-2.21996,-2.30539,-2.34335,-2.95775,-2.92206,-1.82327,-2.01871,-1.79491,-2.78206,-1.65892,-2.52049,-1.925,-2.80617,-2.72428,-2.02616,-1.94552,-1.71185,-2.30708,-1.63594,-2.30071,-2.40526,-1.82861,-1.72777,-1.59016,-1.65947,-2.87847,-1.85889,-2.54155,-1.59227,-1.94793,-1.61366,-2.38286,-2.87946,-1.83,-2.8069,-2.82403,-2.2849,-2.35866,-2.91263,-2.68209,-1.93686,-1.96807,-2.71992,-1.5859,-2.86837,-1.98621,-2.41623,-2.00619,-2.42209,-1.84396,-2.16341,-2.29906,-2.75194,-2.63113,-2.86766,-2.39833,-2.76149,-2.77617,-2.16366,-2.86619,-1.92646,-2.26593,-2.31346,-2.13048,-2.36032,-2.96759,-2.22124,-2.39863,-1.91707,-2.88925,-1.79183,-1.6949,-2.08225,-2.41486,-2.77808
-2.39363,-2.36607,-1.95403,-1.74613,-2.82898,-2.47198,-1.84458,-2.93181,-2.38794,-2.24916,-1.96804,-1.71947,-2.97217,-2.15524,-1.58525,-1.5291,-1.91641,-1.78215,-1.656,-1.86672,-2.76213,-1.96665,-2.91483,-2.0053,-2.36808,-1.80386,-1.75859,-2.61122,-2.6063,-1.7551,-2.53401,-2.03302,-2.73927,-2.15649,-1.86226,-2.37632,-2.16433,-2.33468,-1.62691,-2.71994,-2.65666,-1.67752,-1.63814,-2.68116,-1.72025,-2.57957,-2.27769,-2.00563,-1.98581,-1.79664,-1.51969,-2.13354,-1.73597,-1.52024,-2.41007,-2.51904,-2.10929,-2.14939,-2.86814,-1.69624,-2.57566,-2.13003,-1.75013,-2.0551,-2.13625,-1.62368,-2.27215,-2.64153,-2.71676,-2.24123,-2.23699,-1.69147,-2.1548,-2.31915,-2.7017,-2.08155,-2.41681,-2.55239,-1.98214,-1.57342,-2.61746,-2.11687,-2.93307,-1.93204,-2.10337,-2.22673,-1.90563,-1.89018,-1.80768,-2.62832,-2.88652,-1.99239,-2.25522,-2.50498,-2.35577,-2.2137,-2.22439,-2.8988,-2.32978,-1.80332,-1.64781,-1.68382,-2.73667,-2.28036,-1.58878,-1.61787,-1.54808,-1.88823,-2.5493,-2.20175,-2.18179,-2.6405,-2.80281,-2.66812,-2.51061,-2.6368,-1.5961,-1.9767,-2.08521,-1.97948,-2.33888,-2.58269,-2.71076,-2.13836,-1.731,-2.59875,-1.6704,-2.17507,-2.34768,-1.86978
-2.22579,-2.66909,-2.0659,-2.19021,-2.08624,-1.81184,-2.39125,-1.67525,-1.74808,-2.5019,-1.97591,-2.85323,-2.27542,-2.83537,-2.39377,-2.73209,-2.52557,-2.478,-2.31426,-1.62623,-2.31092,-2.93102,-1.55461,-1.74607,-2.54596,-2.63969,-2.302,-2.99993,-2.08856,-2.0302,-1.637,-2.06988,-1.97438,-1.6379,-2.4134,-2.71668,-1.84588,-1.70107,-1.64413,-1.67071,-2.02079,-1.68333,-1.74672,-2.66456,-2.46638,-2.37631,-1.57699,-1.69524,-1.58303,-2.97041,-2.91593,-2.96405,-1.70798,-2.79732,-2.17971,-1.82121,-2.79656,-2.95835,-2.79919,-2.32746,-1.83468,-2.20991,-1.60134,-2.92948,-1.89358,-2.11672,-1.70138,-1.82805,-2.24564,-1.66794,-1.96516,-1.98734,-2.02896,-2.66889,-2.43784,-1.65664,-1.99137,-2.21289,-1.58573,-2.45075,-2.46384,-2.83379,-1.75554,-1.8715,-2.76894,-2.58963,-2.01035,-2.19767,-1.90033,-2.69552,-2.8141,-1.52981,-2.42496,-2.49411,-2.54934,-2.29534,-2.98899,-1.82535,-1.91786,-1.86124,-2.37691,-1.88684,-2.97045,-2.4716,-1.86065,-1.62691,-2.96653,-2.18311,-2.25518,-1.71268,-1.60737,-2.45973,-2.64405,-1.8426,-2.56161,-1.64956,-2.75474,-1.82898,-1.82421,-1.73928,-2.49685,-2.7337,-2.48646,-1.55326,-2.28027,-2.59342,-1.56185,-2.28539,-2.88149,-2.51929
-2.05621,-2.37427,-2.59162,-2.93561,-2.2823,-1.91084,-1.59178,-2.31782,-1.60869,-2.50845,-2.69813,-1.67631,-2.11794,-1.5115,-1.9184,-1.65888,-2.43439,-1.96529,-2.80576,-2.57688,-2.03844,-2.38589,-1.90571,-2.02529,-2.97848,-1.65424,-2.65328,-1.80609,-1.63344,-2.50712,-1.75301,-2.06929,-1.55215,-2.58198,-2.58216,-1.73906,-1.92814,-2.72566,-2.80007,-2.78719,-2.26344,-1.85007,-2.92693,-1.6982,-1.89706,-1.71633,-1.73818,-2.30774,-2.91396,-2.51868,-2.44138,-2.41587,-2.4142,-1.99216,-2.81782,-2.37093,-2.59592,-1.68881,-1.59976,-1.84282,-2.04584,-2.88591,-2.92157,-2.02439,-2.88061,-1.79322,-2.90232,-2.2457,-2.41463,-1.76357,-2.97664,-1.97816,-2.42044,-2.56207,-1.72648,-2.7052,-2.53719,-1.83854,-1.59529,-1.52612,-1.61168,-1.94039,-1.5243,-2.61595,-1.93043,-1.98911,-2.93203,-2.76789,-2.23416,-2.15378,-1.92584,-2.1839,-2.67648,-2.35894,-2.32194,-1.82299,-2.02607,-2.60745,-2.67477,-1.77538,-2.25835,-2.50199,-1.53008,-2.64888,-2.6547,-2.36162,-2.01704,-1.62462,-2.36829,-2.24538,-2.26231,-2.73635,-1.93199,-1.67652,-1.7296,-1.99809,-1.78894,-1.73625,-1.65432,-2.86517,-1.65761,-1.72099,-2.25312,-2.37876,-2.31539,-2.63071,-2.13667,-2.811,-1.53987,-1.61007
-1.57981,-1.86002,-1.86892,-2.75937,-2.54445,-2.93091,-1.85883,-1.87996,-2.96283,-1.75307,-1.86177,-2.67802,-2.49929,-2.81817,-2.91748,-2.98244,-1.50501,-1.52802,-2.56292,-2.10493,-2.4212,-1.99094,-2.88647,-2.91419,-1.6702,-2.14971,-2.68622,-2.66104,-2.40312,-2.40188,-2.42629,-1.7877,-2.30188,-2.87764,-1.93764,-1.53456,-2.24755,-2.85221,-1.69851,-1.91631,-2.02615,-2.0467,-1.58169,-1.75565,-1.74924,-2.72987,-2.33199,-2.8527,-1.85737,-2.0476,-2.70367,-1.58567,-2.56852,-1.97137,-1.61615,-1.91976,-2.8051,-1.98895,-2.43509,-2.24454,-2.17563,-2.77009,-2.59975,-2.22221,-2.86117,-1.59116,-2.39902,-1.94339,-1.86501,-2.50165,-2.0804,-1.7576,-2.42635,-2.68558,-2.89982,-2.10215,-2.26267,-2.436,-2.22205,-1.67454,-2.71882,-1.69937,-1.91941,-1.58916,-1.83591,-2.44612,-2.04982,-2.76726,-1.57804,-1.8473,-2.9423,-2.12826,-2.60197,-2.07428,-1.85801,-1.78055,-2.39439,-1.7451,-1.75603,-1.63926,-1.56879,-2.69343,-2.49836,-2.67805,-2.94433,-1.9465,-2.28028,-1.82499,-2.19558,-1.64448,-1.97932,-1.50781,-2.03062,-2.90069,-2.28213,-2.16174,-2.34234,-1.73492,-1.50598,-2.66469,-2.05424,-1.76156,-1.50686,-1.75431,-2.42504,-1.53394,-2.71856,-2.34091,-2.32707,-1.90246
-2.12032,-1.99676,-1.59781,-2.06679,-2.7627,-2.04396,-1.57515,-1.76356,-2.33828,-2.99125,-2.87621,-1.76421,-2.39686,-2.68057,-1.78721,-2.27258,-2.75498,-2.8276,-2.14077,-2.90174,-2.47803,-2.19946,-2.76371,-2.21786,-1.62253,-2.80061,-2.73069,-2.33161,-2.69839,-2.2502,-2.58572,-2.73431,-2.2272,-2.75546,-1.83098,-1.94669,-2.99636,-1.53103,-1.6295,-2.59069,-2.72865,-2.96633,-1.7156,-1.59561,-1.92177,-2.87567,-1.70445,-1.54244,-2.01691,-2.12517,-2.4493,-2.17235,-1.74672,-2.8354,-2.38608,-1.79218,-1.69621,-2.00624,-2.31811,-1.78135,-1.67294,-1.57359,-1.81792,-1.52929,-2.85587,-2.64524,-2.89282,-2.08515,-2.50036,-1.97293,-2.39912,-1.5679,-2.25541,-1.55817,-1.77495,-2.64117,-2.75956,-2.48064,-1.93551,-1.55274,-2.66466,-1.8125,-2.95873,-2.57091,-1.74333,-1.5618,-1.83902,-2.56493,-2.38437,-1.74538,-2.92166,-2.2474,-1.99323,-2.17949,-2.12611,-1.99407,-2.85942,-1.85782,-2.4878,-1.63656,-2.34675,-2.32333,-2.30832,-2.71168,-2.88043,-2.01915,-2.94809,-2.86864,-2.07928,-1.61188,-2.20772,-1.83647,-2.88811,-2.17904,-2.81154,-2.15238,-2.17721,-1.56768,-1.74198,-2.50957,-2.41486,-2.00717,-2.5427,-2.79797,-1.80953,-2.71939,-2.63111,-1.86714,-1.79346,-2.54402
-1.6334,-2.88786,-2.07134,-2.5861,-2.00002,-2.66651,-2.9685,-2.17589,-1.95469,-1.59068,-2.19146,-1.71974,-2.48608,-1.84135,-2.84183,-2.14394,-1.64211,-2.54871,-1.99602,-2.17245,-2.34962,-2.51263,-2.38774,-1.88861,-2.86824,-2.55552,-1.74414,-2.06832,-2.74185,-1.77391,-1.70328,-2.7898,-1.89685,-2.23269,-2.9608,-2.83344,-2.3945,-2.81216,-2.8843,-2.11694,-1.79286,-2.73048,-2.53594,-2.67666,-2.70843,-1.87509,-2.08022,-2.3683,-1.60203,-1.64923,-1.68734,-1.65705,-2.48148,-1.83885,-1.96537,-2.04173,-1.92449,-2.74621,-2.44118,-2.58726,-2.51003,-1.8388,-1.62339,-2.09609,-1.58874,-2.61715,-2.77856,-2.01598,-1.70843,-1.80829,-2.68511,-2.03581,-2.65825,-1.81114,-1.92884,-1.58181,-2.27793,-2.10971,-2.06348,-1.87945,-2.39411,-2.17088,-1.78504,-2.02682,-1.5951,-2.34175,-2.71157,-1.96478,-2.68411,-2.1912,-1.8072,-2.73424,-2.57717,-2.3683,-2.25332,-2.64269,-1.79591,-1.71997,-2.2891,-1.80862,-2.32254,-1.51291,-2.4708,-1.93403,-2.22833,-2.69222,-1.88423,-1.73654,-2.51719,-2.32866,-2.76018,-1.85652,-1.76907,-2.31469,-1.57495,-1.78635,-1.77008,-2.88244,-2.09841,-2.42473,-2.67557,-2.20911,-2.11332,-2.56197,-2.00153,-1.75991,-2.78512,-1.56676,-1.75507,-1.85235
-1.79884,-2.75979,-2.72382,-2.46247,-2.82813,-2.98676,-2.02712,-2.71284,-1.99002,-2.75571,-2.82707,-2.85822,-2.50559,-1.92792,-2.77628,-2.41312,-1.63037,-1.92373,-2.3747,-2.67663,-1.83683,-1.92134,-1.6003,-2.64827,-2.69719,-1.68442,-2.29305,-1.54175,-2.77736,-1.69457,-1.56011,-1.64518,-2.30904,-2.32446,-2.84951,-2.61197,-2.02372,-2.85616,-2.72839,-2.66409,-1.57555,-2.22219,-2.53562,-2.5955,-1.63773,-1.53653,-1.64201,-2.48156,-2.1006,-2.51548,-2.34989,-1.81743,-2.92213,-2.49008,-1.63527,-1.5992,-1.74758,-1.62224,-2.29021,-2.69845,-2.05313,-2.10708,-2.8056,-1.7435,-2.06729,-1.82641,-2.77281,-2.92168,-2.45385,-2.91467,-1.55007,-2.35006,-2.48987,-2.1714,-2.56328,-2.65257,-2.52029,-1.90135,-2.75128,-2.36243,-2.44422,-2.26521,-2.10001,-2.92326,-1.67386,-1.99396,-2.22518,-2.67335,-1.51283,-2.18122,-1.56741,-1.71165,-2.62069,-1.88319,-2.17053,-2.97733,-2.24357,-1.77277,-1.73795,-2.75736,-2.22691,-2.3657,-2.86379,-2.07123,-1.58906,-2.57702,-2.56789,-2.98551,-2.19787,-2.65377,-2.71776,-2.75216,-2.86558,-1.73642,-1.9916,-2.39491,-2.69848,-2.52351,-2.82704,-1.64292,-2.63025,-2.05807,-2.21191,-1.8072,-2.5425,-2.79749,-2.6939,-1.52771,-2.52951,-2.74672
