1229.33243505,808.579106614,889.253391314,-13.0520895783,-27.4979344526,794.483649754,776.718762627,1002.90838531,104.805822837,-21.0778335916,462.677413149,860.190824315,13.2001337853
1148.96607792,897.396679122,1060.84093881,-0.370034962125,-44.8932392255,1141.68152397,836.126069312,834.310389817,75.7854746069,-17.8852005864,975.280137997,1165.84034343,8.12995012942
1289.41118255,884.202257579,1182.00845745,-4.60544611116,-34.2503916533,711.558537822,1284.14701842,1136.77556158,63.6621570257,-41.2126844897,967.048023725,788.513732272,6.43288819933
1103.54086324,879.720296235,1134.02610884,-2.38552563357,-27.8350347158,943.129397856,1288.90241021,1211.41003939,34.2852445615,-28.8127619095,896.613151945,1039.51715664,9.84427779015
1143.24378778,966.396552262,1220.85979721,-0.62620733016,-35.1905039444,880.317040023,1344.13554423,650.054456061,72.9881898973,-12.4698403831,715.292677273,716.584727099,11.6162964854
1231.77874958,791.837417088,1107.14863446,-2.72692858986,-24.4997414839,719.445927278,1075.72336266,1283.75437676,48.8662375688,-10.5478901301,717.315264974,704.049948931,20.1382604896
1316.36439006,915.823885468,1114.73948927,-3.57243354741,-11.281648721,984.940479083,1230.70029869,991.554550167,117.475740805,-6.29470098068,432.441928615,1009.60282627,20.5579867704
1334.11223678,828.044325356,1137.5841793,-3.09682468566,-13.6672200582,746.320546205,1050.51199849,1121.09810087,72.976086298,-8.7792513064,602.066146408,770.856696899,8.17312238685
1134.76248992,781.228970464,1172.03998141,-13.2010430695,-37.4581245793,691.748399059,766.498286991,891.259597139,40.1004292336,-26.4931940215,668.868055299,1134.43257065,12.80722305
1207.32703172,912.698607418,1048.06475356,-9.85327470271,-22.398981216,963.807788078,675.196953295,889.09192232,95.1756094195,-21.272731979,749.912063525,679.480758322,7.3713249876
1236.85066867,749.013964885,1055.34452381,-8.20597022986,-34.8703955139,700.788530277,1103.47645551,804.930912587,77.669421356,-10.2970453792,938.76366415,1091.77833957,9.49318536748
1345.80084193,656.576061297,1078.84661397,-8.36468414677,-23.3237621514,1128.50438155,855.876435015,1053.66570821,59.2657589788,-13.2360776977,420.987891342,981.95392194,12.2215243328
1317.14496813,852.98969508,979.683061417,-3.30332530554,-37.4406278213,1142.6352844,1348.43133312,1137.46425325,100.226528377,-40.6898355292,934.222445773,682.265199705,24.5706712299
1188.47835549,777.067665822,1168.77806587,-12.1706790081,-42.045425051,987.238284604,909.2404252,998.768987354,55.1532492807,-7.89505309384,1007.99743752,1081.4979217,5.27871183833
1192.7954361,504.694279618,856.744182989,-4.81199258985,-41.1675403207,1181.06817646,839.987080021,1159.99853793,113.760139863,-38.3729026566,752.401352865,741.827170811,3.82693503762
1170.29104191,869.471817538,845.371905536,-4.61391387745,-25.9011431672,957.404479786,1237.42537693,818.364551015,71.461376495,-27.1654975263,848.802409867,908.151188461,15.0283624877
1137.32874621,928.610677412,868.898157749,-5.94396448761,-11.6391456268,1095.78641771,999.252553559,700.084858676,91.5458679379,-43.2791871028,1133.4016538,1025.66313306,5.02252924723
1264.91597463,601.77656443,1224.26463837,-11.0634551016,-7.25630936012,745.955153645,867.714550519,1005.56167507,103.730270055,-10.0074162425,1038.15217342,1183.35239448,18.622492258
1205.36284848,985.161556394,811.886450412,-14.8384820346,-17.9459596906,909.607220944,1296.60578233,1281.37479382,48.5202373896,-19.720292732,452.470345999,1024.73638116,6.23668626345
1240.10771712,737.792617274,1123.61776385,-5.17381702217,-44.3375571161,933.454858685,1107.81124224,682.16648542,116.905493178,-44.0429137793,1133.99501885,691.861301713,22.1366880407
1200.27653477,684.147147888,956.952367988,-11.0611781663,-20.1602774414,956.094457842,1037.55459686,754.827524632,63.0391520257,-13.2781267625,906.952313947,945.039735988,3.74639052652
1203.73417635,599.871753521,988.888577335,-3.61119276371,-18.8863445186,1137.41479631,1021.63627848,757.98946467,102.724889454,-12.5242154292,1190.21043327,1031.58392579,16.1248702477
1223.73339429,672.294033222,860.168348496,-13.3713536682,-7.07786645628,936.765067567,867.916164371,883.726007588,106.46638127,-15.8036399122,689.217850993,804.48487052,16.5764047447
1141.60853687,649.937865525,970.284126485,-5.86613754354,-20.9002245969,1114.38968833,808.627365008,1324.79044323,119.325192249,-21.1017753076,418.416919992,967.817725145,16.4714492573
1147.73610799,717.473009505,1065.38082365,-14.9083779277,-36.3766233107,699.460588116,879.591166544,764.442564261,41.0213459302,-39.7652613818,912.115541542,655.267148354,0.90662453064
1287.34895491,703.343039012,980.194891212,-11.2034396843,-38.5768324257,1180.30960204,941.303393674,937.515631397,106.023911378,-26.3104625135,747.79850431,991.696343284,15.7437485892
1348.13796095,910.384163543,973.08288558,-1.02243179013,-28.0033352491,628.368223795,1236.105979,1034.62000537,55.4445386667,-36.1812206005,1118.55672911,1148.42779995,18.2278922717
1121.08733622,819.533649485,1251.22970048,-4.77053313126,-5.57205244044,900.625856422,814.977888923,824.623765679,38.9585030369,-44.1244646125,718.444775968,670.650951507,8.68451081372
1211.63417706,728.023591595,1017.49620583,-9.31768303187,-26.9456478494,733.068313388,961.099277282,1274.8429634,37.3893772808,-7.63564574672,1000.34694738,1133.6119502,22.3040402539
1133.36905649,694.816121171,1042.96281434,-4.7287327312,-19.6153989541,1005.46968192,1204.3788618,1270.79621261,43.4216058688,-26.7233853115,909.980083774,669.808588044,20.972308507
1197.11540477,947.871314065,890.707612977,-0.541785080595,-11.3346258093,770.622423554,1231.15149119,1293.68616696,78.1318425679,-19.4018592389,750.245345711,1103.23706419,1.14603309555
1172.62291707,810.219463347,1193.76434339,-12.4939646214,-38.6735934804,799.560909445,1063.36302004,895.330681128,33.2511255619,-42.686666882,791.265367432,705.310891062,5.2844876228
1241.70865394,524.540980796,1263.09146473,-1.21247257734,-44.4945218808,1017.37158403,1229.32784946,1233.9631901,60.3756242653,-13.1353471852,1019.86220107,693.306361151,18.4343920289
1244.14609181,567.315605464,951.400970926,-14.1168572145,-35.3000225578,666.906382709,740.253755544,1306.29675916,30.8635563038,-7.21461193224,412.955268148,692.389097613,9.44214147663
1303.77833783,885.46471168,1284.07306832,-14.1014918083,-13.2677137758,945.143324023,1242.9191977,1270.53468175,114.178967669,-7.70236999828,1028.64965763,817.401800277,9.56543849383
1135.66501352,702.704189153,995.019592696,-3.06924698142,-26.5551947627,671.282973697,1229.93974376,838.788482343,117.068125809,-37.8416969792,1125.34123159,794.444373268,16.225052762
1292.3996794,582.797431813,1018.16365996,-2.63130768243,-23.8409729629,759.899388863,862.858311285,718.65813376,31.5973901727,-16.5831654545,1127.63474373,814.531579461,4.13585772837
1262.95157914,668.571697861,894.565445089,-7.75726218744,-38.372236027,623.999801703,1048.63121123,883.764998351,74.458368293,-21.5621906076,1134.08808986,1089.81330863,23.0489018085
1254.32543482,729.471138032,890.197098351,-3.45295216186,-41.1093871192,902.530610048,867.740810962,911.722047828,51.8503680766,-33.4479930248,790.030053994,715.458518513,18.9599021683
1320.75192368,850.611500325,825.137662708,-3.09029564568,-16.1046495827,1087.76119635,1088.91237404,962.874302168,65.7398474196,-22.6012866768,884.799351517,731.76871114,12.6016523128
1177.79001136,993.010833295,1103.65673573,-13.6181980032,-32.6835608977,758.24093291,699.190363947,1232.37874635,33.6508110648,-40.0318295582,551.67478533,869.409650543,18.9082183653
1256.42869072,628.637033728,1162.07458084,-13.5965549004,-18.9376813551,1097.51916239,1101.13684672,1020.39543142,60.8414010057,-33.2174055607,1038.12371362,808.129071088,15.2449366817
1129.03607522,679.975735682,1222.72683532,-1.71577747302,-12.22717231,1124.03365674,913.405024475,1210.5695143,41.4981692201,-27.6939284752,1008.52863103,726.913524343,1.30114885481
