1.585,0.489976,10.9257
1.55096,0.600879,10.2379
1.56953,0.596713,10.6453
1.54,0.518428,8.25258
1.59307,0.580065,11.3364
1.55048,0.504538,8.77422
1.57679,0.684134,11.4169
1.56715,0.484607,9.21537
1.56823,0.547421,10.4034
1.57791,0.527008,11.498
1.59324,0.538753,10.4321
1.57885,0.600355,10.3729
1.61081,0.638281,12.3215
1.56216,0.481468,9.43564
1.58093,0.590115,10.4542
1.55684,0.585224,10.3507
1.55618,0.61584,10.1988
1.57779,0.607036,10.9648
1.58508,0.632135,12.1667
1.57752,0.617394,9.32542
1.56957,0.563372,9.2223
1.5496,0.546313,9.97191
1.53386,0.5684,8.88108
1.56024,0.485714,9.90496
1.58163,0.505756,10.3572
1.57863,0.461364,8.73773
1.54475,0.504569,10.4176
1.61043,0.772525,11.5784
1.56138,0.509829,8.62935
1.59978,0.547791,10.7401
1.58416,0.48541,10.0016
1.58076,0.509053,8.52394
1.59045,0.502248,10.4352
1.58935,0.598452,9.38338
1.55878,0.546933,9.55052
1.58774,0.60995,11.3153
1.52458,0.46175,9.16736
1.54817,0.497224,11.3884
1.59959,0.635742,11.8964
1.6016,0.537205,10.4304
1.57525,0.46963,10.0662
1.5894,0.614612,11.3887
1.57353,0.434454,10.7586
1.56914,0.493514,9.29877
1.56025,0.505786,9.55229
1.58333,0.602734,10.1802
1.55568,0.406224,8.93762
1.56066,0.553998,10.1498
1.57574,0.559502,9.66671
1.54135,0.488082,9.33504
1.56549,0.566468,11.0274
1.57983,0.533294,9.26308
1.55472,0.458554,8.6669
1.55483,0.596492,9.25652
1.55786,0.49426,8.38772
1.56097,0.519659,9.22682
1.55954,0.531105,10.1573
1.56405,0.669752,11.6313
1.56457,0.586797,10.6584
1.55224,0.576226,8.98415
1.60002,0.563042,10.6181
1.55558,0.517915,9.51881
1.55756,0.555521,10.2941
1.60646,0.511564,10.2855
1.58484,0.630965,10.1923
1.56129,0.357288,9.37403
1.54626,0.553162,8.88254
1.55462,0.523525,10.0949
1.58008,0.426261,9.84431
1.61279,0.593355,9.81006
1.59746,0.503851,11.9931
1.58622,0.521345,10.3339
1.58173,0.561762,10.6638
1.55693,0.429776,8.73173
1.60655,0.647019,10.9727
1.56576,0.514573,10.3762
1.56039,0.481954,9.91817
1.54843,0.679222,10.459
1.60053,0.55054,10.1488
1.59602,0.603308,10.4517
1.57767,0.563606,10.1925
1.55153,0.435001,9.32478
1.55847,0.48701,9.09476
1.56885,0.558429,10.4564
1.56331,0.597939,8.92669
1.57796,0.510862,10.073
1.6297,0.612027,10.5025
1.58521,0.551572,10.8143
1.56198,0.615132,10.112
1.58602,0.619179,11.1176
1.56757,0.52379,10.1209
1.58247,0.574445,10.6787
1.56528,0.579715,9.27832
1.58157,0.501342,10.6663
1.57946,0.490169,10.6692
1.57245,0.519131,10.5421
1.55996,0.572421,9.15723
1.56003,0.659157,11.5084
1.55808,0.522233,8.66896
1.5864,0.627046,10.8634
1.59011,0.508527,9.43499
1.55271,0.502379,9.46798
1.55966,0.523849,8.94943
1.58265,0.604424,10.4286
1.55671,0.481048,10.4968
1.55794,0.582096,10.7898
1.5874,0.415548,10.794
1.54786,0.444133,9.09408
1.54712,0.483472,8.336
1.55033,0.462032,10.2934
1.54936,0.568416,9.82021
1.54998,0.533428,10.0508
1.58267,0.519107,10.0854
1.58084,0.475761,9.96104
1.59561,0.613854,11.5936
1.58281,0.581533,9.78805
1.58677,0.678997,11.1187
1.57797,0.504555,9.95786
1.56049,0.480023,9.67406
1.56125,0.486808,9.89955
1.58054,0.48955,9.56025
1.55883,0.536576,9.66131
1.58462,0.565089,10.163
1.55988,0.513645,10.1345
1.58926,0.484129,11.0436
1.5781,0.535989,10.4175
1.57328,0.525861,11.1642
1.60079,0.530048,10.8775
1.56653,0.524389,9.63469
1.54989,0.468581,10.509
1.6059,0.690376,11.3865
1.55141,0.522558,9.68274
1.58177,0.519791,10.0113
1.55552,0.530671,9.36925
1.62995,0.629485,13.128
1.59638,0.668334,11.2908
1.57973,0.525069,10.45
1.58928,0.592631,10.9857
1.53497,0.528611,10.5411
1.59171,0.680853,10.9555
1.57013,0.409379,10.4791
1.56413,0.49972,9.41961
1.57919,0.494395,9.46369
1.55203,0.417892,8.98085
1.57773,0.654885,11.9932
1.56493,0.529137,10.8925
1.56774,0.531484,10.1167
1.58379,0.605363,10.9323
1.57625,0.644782,11.576
1.56429,0.521149,10.4049
1.589,0.592704,9.41996
1.55535,0.504473,8.65257
1.57659,0.591827,11.0474
1.58865,0.541144,9.7884
1.57886,0.529997,10.9285
1.57349,0.56167,10.4386
1.58477,0.498446,10.1109
1.5792,0.550473,11.7699
1.59884,0.633561,10.0676
1.5635,0.587805,10.6921
1.59807,0.542798,10.3374
1.5867,0.611635,11.468
1.59109,0.465775,11.409
1.56764,0.499935,8.85532
1.58471,0.507304,10.4717
1.59946,0.687189,11.2545
1.58849,0.645789,10.6869
1.57545,0.574937,10.0818
1.56512,0.490326,9.24842
1.56927,0.421331,10.4767
1.56133,0.582149,10.5352
1.59109,0.527895,10.089
1.58497,0.660081,9.60292
1.61078,0.586803,11.7908
1.59024,0.543996,10.4192
1.56433,0.48815,10.6177
1.54174,0.427644,8.28809
1.5733,0.443537,10.588
1.56812,0.517911,10.9636
1.57041,0.63709,11.5644
1.59947,0.513279,10.1827
1.60642,0.627183,12.6279
1.59267,0.726226,11.6609
1.55685,0.587321,9.91695
1.55579,0.491828,9.21393
1.57155,0.595883,10.8601
1.57036,0.509238,9.2355
1.5347,0.464403,9.77499
1.57152,0.500337,9.80445
1.58014,0.597395,10.7059
1.53374,0.514016,8.6625
1.59082,0.568424,10.3607
1.5967,0.53072,10.2854
1.56254,0.639423,9.8097
1.58107,0.492567,9.67757
1.57193,0.483698,9.3661
1.58288,0.452972,9.58073
1.56072,0.498403,9.55829
1.56779,0.426232,10.0301
1.56712,0.576566,10.2029
1.56139,0.607864,11.2155
1.57618,0.519558,11.3466
1.58666,0.5981,11.1294
1.59651,0.556098,10.5671
1.58636,0.518828,11.3326
1.59651,0.608429,11.7456
1.57863,0.514917,9.7929
1.57782,0.540205,10.5524
1.57966,0.593233,11.4079
1.55218,0.542294,9.20669
1.55958,0.526223,9.1503
1.57393,0.520705,9.72146
1.60759,0.668163,11.7967
1.58951,0.625102,11.2621
1.55059,0.572709,8.154
1.56643,0.389092,10.7233
1.58727,0.502403,9.61293
1.54458,0.442221,10.3528
1.5414,0.504817,8.97185
1.58626,0.584369,10.7129
1.54408,0.547146,8.84187
1.57433,0.482927,9.97592
1.60559,0.53795,11.6398
1.55621,0.561232,8.92132
1.59252,0.576594,9.69535
1.56756,0.541017,9.76498
1.56901,0.513628,11.4116
1.56919,0.552464,10.8273
1.57219,0.495873,11.226
1.5596,0.581002,10.5058
1.56715,0.518199,10.7216
1.58557,0.643712,11.2954
1.57966,0.501853,10.5783
1.56235,0.592239,10.6126
1.56776,0.555393,10.9893
1.55608,0.570351,9.36367
